0.0000	0.0000
0.0417	20.0000
0.0625	20.0000
0.3125	20.0000
0.3333	20.0000
0.3750	20.0000
0.7083	20.0000
0.7083	20.0000
0.9583	20.0000
0.9791	20.0000
1.0208	20.0000
1.3542	20.0000
1.6875	20.0000
1.6875	20.0000
1.7083	20.0000
1.9583	20.0000
1.9791	20.0000
2.0208	20.0000
2.3541	20.0000
2.3541	20.0000
2.6041	20.0000
2.6249	20.0000
2.6666	20.0000
3.0000	20.0000
3.3333	20.0000
3.3333	20.0000
3.3541	20.0000
3.6041	20.0000
3.6249	20.0000
3.7499	20.0000
3.7707	20.0000
3.8540	20.0000
4.1873	20.0000
4.1873	20.0000
4.1873	20.0000
4.2290	40.0000
4.2498	40.0000
4.4998	40.0000
4.5206	40.0000
4.5623	40.0000
4.8956	40.0000
4.8956	40.0000
5.1456	40.0000
5.1664	40.0000
5.2081	40.0000
5.5415	40.0000
5.8748	40.0000
5.8748	40.0000
5.8956	40.0000
6.1456	40.0000
6.1664	40.0000
6.2914	40.0000
6.3122	40.0000
6.3955	40.0000
6.7288	40.0000
6.7288	40.0000
6.7288	40.0000
6.7705	60.0000
6.7913	60.0000
7.0413	60.0000
7.0621	60.0000
7.1038	60.0000
7.4372	60.0000
7.4372	60.0000
7.6872	60.0000
7.7080	60.0000
7.7497	60.0000
8.0830	60.0000
8.4163	60.0000
8.4163	60.0000
8.4371	60.0000
8.6871	60.0000
8.7079	60.0000
8.7496	60.0000
9.0830	60.0000
9.0830	60.0000
9.3330	60.0000
9.3538	60.0000
9.3955	60.0000
9.7288	60.0000
10.0621	60.0000
10.0621	60.0000
10.0829	60.0000
10.3329	60.0000
10.3537	60.0000
10.4787	60.0000
10.4995	60.0000
10.5828	60.0000
10.9161	60.0000
10.9161	60.0000
