0.0000	0.0000
0.0417	20.0000
0.0625	20.0000
0.3125	19.7500
0.3333	19.7500
0.3750	19.7500
0.7083	19.7500
0.7083	19.7500
0.9583	19.7500
0.9791	19.7500
1.0208	19.7500
1.3542	20.0000
1.6875	20.0000
1.6875	20.0000
1.7083	20.0000
1.9583	19.7500
1.9791	19.7500
2.0208	19.7500
2.3541	19.7500
2.3541	19.7500
2.6041	19.7500
2.6249	19.7500
2.6666	19.7500
3.0000	20.0000
3.3333	20.0000
3.3333	20.0000
3.3541	20.0000
3.6041	19.7500
3.6249	19.7500
3.7499	19.7500
3.7707	19.7500
3.8540	19.7500
4.1873	19.7500
4.1873	19.7500
4.1873	0.0000
4.2290	20.0000
4.2498	20.0000
4.4998	19.7500
4.5206	19.7500
4.5623	19.7500
4.8956	19.7500
4.8956	19.7500
5.1456	19.7500
5.1664	19.7500
5.2081	19.7500
5.5415	20.2500
5.8748	20.2500
5.8748	20.2500
5.8956	20.2500
6.1456	20.0000
6.1664	20.0000
6.2914	20.0000
6.3122	20.0000
6.3955	20.0000
6.7288	20.0000
6.7288	20.0000
6.7288	0.0000
6.7705	20.0000
6.7913	20.0000
7.0413	19.7500
7.0621	19.7500
7.1038	19.7500
7.4372	19.7500
7.4372	19.7500
7.6872	19.7500
7.7080	19.7500
7.7497	19.7500
8.0830	20.2500
8.4163	20.2500
8.4163	20.2500
8.4371	20.2500
8.6871	20.0000
8.7079	20.0000
8.7496	20.0000
9.0830	20.0000
9.0830	20.0000
9.3330	20.0000
9.3538	20.0000
9.3955	20.0000
9.7288	20.2500
10.0621	20.2500
10.0621	20.2500
10.0829	20.2500
10.3329	20.0000
10.3537	20.0000
10.4787	20.0000
10.4995	20.0000
10.5828	20.0000
10.9161	20.0000
10.9161	20.0000
