0.0000	0.0000
0.0417	0.0000
0.0625	19.9004
0.3125	19.9004
0.3333	19.3693
0.3750	19.3693
0.7083	19.3693
0.7083	19.3693
0.9583	19.3693
0.9791	19.3693
1.0208	19.3693
1.3542	19.9136
1.6875	19.9136
1.6875	19.9136
1.7083	20.0357
1.9583	20.0357
1.9791	19.7298
2.0208	19.7298
2.3541	19.7298
2.3541	19.7298
2.6041	19.7298
2.6249	19.7298
2.6666	19.7298
3.0000	19.7909
3.3333	19.7909
3.3333	19.7909
3.3541	19.7455
3.6041	19.7455
3.6249	19.7850
3.7499	19.7850
3.7707	19.8095
3.8540	19.8095
4.1873	19.8095
4.1873	19.8095
4.1873	0.0000
4.2290	0.0000
4.2498	20.0717
4.4998	20.0717
4.5206	19.8527
4.5623	19.8527
4.8956	19.8527
4.8956	19.8527
5.1456	19.8527
5.1664	19.8527
5.2081	19.8527
5.5415	20.2025
5.8748	20.2025
5.8748	20.2025
5.8956	20.3651
6.1456	20.3651
6.1664	20.4947
6.2914	20.4947
6.3122	20.3997
6.3955	20.3997
6.7288	20.3997
6.7288	20.3997
6.7288	0.0000
6.7705	0.0000
6.7913	20.1082
7.0413	20.1082
7.0621	19.5674
7.1038	19.5674
7.4372	19.5674
7.4372	19.5674
7.6872	19.5674
7.7080	19.5674
7.7497	19.5674
8.0830	20.1711
8.4163	20.1711
8.4163	20.1711
8.4371	20.0404
8.6871	20.0404
8.7079	19.9549
8.7496	19.9549
9.0830	19.9549
9.0830	19.9549
9.3330	19.9549
9.3538	19.9549
9.3955	19.9549
9.7288	20.0452
10.0621	20.0452
10.0621	20.0452
10.0829	19.9583
10.3329	19.9583
10.3537	19.7666
10.4787	19.7666
10.4995	19.6143
10.5828	19.6143
10.9161	19.6143
10.9161	19.6143
