0.0000	0.0000
0.0417	0.0000
0.0625	19.9004
0.3125	19.9004
0.3333	19.9004
0.3750	19.9004
0.7083	19.9004
0.7083	19.9004
0.9583	19.9004
0.9791	19.9004
1.0208	19.9004
1.3542	19.9004
1.6875	19.9004
1.6875	19.9004
1.7083	19.9004
1.9583	19.9004
1.9791	19.9004
2.0208	19.9004
2.3541	19.9004
2.3541	19.9004
2.6041	19.9004
2.6249	19.9004
2.6666	19.9004
3.0000	19.9004
3.3333	19.9004
3.3333	19.9004
3.3541	19.9004
3.6041	19.9004
3.6249	19.9004
3.7499	19.9004
3.7707	19.9004
3.8540	19.9004
4.1873	19.9004
4.1873	19.9004
4.1873	19.9004
4.2290	19.9004
4.2498	39.9721
4.4998	39.9721
4.5206	39.9721
4.5623	39.9721
4.8956	39.9721
4.8956	39.9721
5.1456	39.9721
5.1664	39.9721
5.2081	39.9721
5.5415	39.9721
5.8748	39.9721
5.8748	39.9721
5.8956	39.9721
6.1456	39.9721
6.1664	39.9721
6.2914	39.9721
6.3122	39.9721
6.3955	39.9721
6.7288	39.9721
6.7288	39.9721
6.7288	39.9721
6.7705	39.9721
6.7913	60.0802
7.0413	60.0802
7.0621	60.0802
7.1038	60.0802
7.4372	60.0802
7.4372	60.0802
7.6872	60.0802
7.7080	60.0802
7.7497	60.0802
8.0830	60.0802
8.4163	60.0802
8.4163	60.0802
8.4371	60.0802
8.6871	60.0802
8.7079	60.0802
8.7496	60.0802
9.0830	60.0802
9.0830	60.0802
9.3330	60.0802
9.3538	60.0802
9.3955	60.0802
9.7288	60.0802
10.0621	60.0802
10.0621	60.0802
10.0829	60.0802
10.3329	60.0802
10.3537	60.0802
10.4787	60.0802
10.4995	60.0802
10.5828	60.0802
10.9161	60.0802
10.9161	60.0802
