0.0000	0.0000
0.0417	0.0000
0.0625	0.0000
0.3125	0.0000
0.3333	0.0000
0.3750	0.0000
0.7083	0.5311
0.7083	0.5311
0.9583	0.5311
0.9791	0.5311
1.0208	0.5311
1.3542	0.5311
1.6875	0.0132
1.6875	0.0132
1.7083	0.0132
1.9583	0.0132
1.9791	0.0132
2.0208	0.0132
2.3541	0.1706
2.3541	0.1706
2.6041	0.1706
2.6249	0.1706
2.6666	0.1706
3.0000	0.1706
3.3333	0.1095
3.3333	0.1095
3.3541	0.1095
3.6041	0.1095
3.6249	0.1095
3.7499	0.1095
3.7707	0.1095
3.8540	0.1095
4.1873	0.0910
4.1873	0.0910
4.1873	0.0910
4.2290	0.0910
4.2498	0.0910
4.4998	0.0910
4.5206	0.0910
4.5623	0.0910
4.8956	0.3099
4.8956	0.3099
5.1456	0.3099
5.1664	0.3099
5.2081	0.3099
5.5415	0.3099
5.8748	0.0399
5.8748	0.0399
5.8956	0.0399
6.1456	0.0399
6.1664	0.0399
6.2914	0.0399
6.3122	0.0399
6.3955	0.0399
6.7288	0.2371
6.7288	0.2371
6.7288	0.2371
6.7705	0.2371
6.7913	0.2371
7.0413	0.2371
7.0621	0.2371
7.1038	0.2371
7.4372	0.3038
7.4372	0.3038
7.6872	0.3038
7.7080	0.3038
7.7497	0.3038
8.0830	0.3038
8.4163	0.3000
8.4163	0.3000
8.4371	0.3000
8.6871	0.3000
8.7079	0.3000
8.7496	0.3000
9.0830	0.0838
9.0830	0.0838
9.3330	0.0838
9.3538	0.0838
9.3955	0.0838
9.7288	0.0838
10.0621	0.1741
10.0621	0.1741
10.0829	0.1741
10.3329	0.1741
10.3537	0.1741
10.4787	0.1741
10.4995	0.1741
10.5828	0.1741
10.9161	0.2568
10.9161	0.2568
